uniprot_id,ptm_enzyme,site,ptm_type,score,source
P62979,P21802,unknown,Phosphorylation,1.0,Reactome
P62979,P21860,unknown,Phosphorylation,1.0,Reactome
P62979,P22455,unknown,Phosphorylation,1.0,Reactome
P62979,P22607,unknown,Phosphorylation,1.0,Reactome
P62979,P24941,unknown,Phosphorylation,1.0,Reactome
P62979,P36888,unknown,Phosphorylation,1.0,Reactome
P62979,P36897,unknown,Phosphorylation,1.0,Reactome
P62979,P37173,unknown,Phosphorylation,1.0,Reactome
P62979,P41279,unknown,Phosphorylation,1.0,Reactome
P62979,P43405,unknown,Phosphorylation,1.0,Reactome
P62979,P50613,unknown,Phosphorylation,1.0,Reactome
P62979,P51617,unknown,Phosphorylation,1.0,Reactome
P62979,P51955,unknown,Phosphorylation,1.0,Reactome
P62979,P53350,unknown,Phosphorylation,1.0,Reactome
P62979,Q13315,unknown,Phosphorylation,1.0,Reactome
P62979,Q15303,unknown,Phosphorylation,1.0,Reactome
P62979,Q96BR1,unknown,Phosphorylation,1.0,Reactome
P62979,Q96GD4,unknown,Phosphorylation,1.0,Reactome
P62979,Q96QP1,unknown,Phosphorylation,1.0,Reactome
P62979,Q99558,unknown,Phosphorylation,1.0,Reactome
P62979,Q9HBY8,unknown,Phosphorylation,1.0,Reactome
P62979,Q9UHD2,unknown,Phosphorylation,1.0,Reactome
P62979,Q9Y572,unknown,Phosphorylation,1.0,Reactome
P62987,O00141,unknown,Phosphorylation,1.0,Reactome
P62987,O14965,unknown,Phosphorylation,1.0,Reactome
P62987,O43318,unknown,Phosphorylation,1.0,Reactome
P62987,O60566,unknown,Phosphorylation,1.0,Reactome
P62987,O60674,unknown,Phosphorylation,1.0,Reactome
P62987,P04049,unknown,Phosphorylation,1.0,Reactome
P62987,P04626,unknown,Phosphorylation,1.0,Reactome
P62987,P06241,unknown,Phosphorylation,1.0,Reactome
P62987,P06493,unknown,Phosphorylation,1.0,Reactome
P62987,P07333,unknown,Phosphorylation,1.0,Reactome
P62987,P07947,unknown,Phosphorylation,1.0,Reactome
P62987,P07948,unknown,Phosphorylation,1.0,Reactome
P62987,P08581,unknown,Phosphorylation,1.0,Reactome
P62987,P08631,unknown,Phosphorylation,1.0,Reactome
P62987,P11362,unknown,Phosphorylation,1.0,Reactome
P62987,P12931,unknown,Phosphorylation,1.0,Reactome
P62987,P21802,unknown,Phosphorylation,1.0,Reactome
P62987,P21860,unknown,Phosphorylation,1.0,Reactome
P62987,P22455,unknown,Phosphorylation,1.0,Reactome
P62987,P22607,unknown,Phosphorylation,1.0,Reactome
P62987,P24941,unknown,Phosphorylation,1.0,Reactome
P62987,P36888,unknown,Phosphorylation,1.0,Reactome
P62987,P36897,unknown,Phosphorylation,1.0,Reactome
P62987,P37173,unknown,Phosphorylation,1.0,Reactome
P62987,P41279,unknown,Phosphorylation,1.0,Reactome
P62987,P43405,unknown,Phosphorylation,1.0,Reactome
P62987,P50613,unknown,Phosphorylation,1.0,Reactome
P62987,P51617,unknown,Phosphorylation,1.0,Reactome
P62987,P51955,unknown,Phosphorylation,1.0,Reactome
P62987,P53350,unknown,Phosphorylation,1.0,Reactome
P62987,Q13315,unknown,Phosphorylation,1.0,Reactome
P62987,Q15303,unknown,Phosphorylation,1.0,Reactome
P62987,Q96BR1,unknown,Phosphorylation,1.0,Reactome
P62987,Q96GD4,unknown,Phosphorylation,1.0,Reactome
P62987,Q96QP1,unknown,Phosphorylation,1.0,Reactome
P62987,Q99558,unknown,Phosphorylation,1.0,Reactome
P62987,Q9HBY8,unknown,Phosphorylation,1.0,Reactome
P62987,Q9UHD2,unknown,Phosphorylation,1.0,Reactome
P62987,Q9Y572,unknown,Phosphorylation,1.0,Reactome
P62993,O60674,unknown,Phosphorylation,1.0,PhosphoSitePlus
P62993,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
P62993,P00533,Y168;Y209,Phosphorylation,1.0,SIGNOR;UniProt;iPTMnet
P62993,P04626,Y,Phosphorylation,1.0,UniProt
P62993,P06239,unknown,Phosphorylation,1.0,Reactome
P62993,P06241,unknown,Phosphorylation,1.0,Reactome
P62993,P07948,unknown,Phosphorylation,1.0,Reactome
P62993,P10721,Y,Phosphorylation,1.0,UniProt
P62993,P12931,Y119;Y160,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P62993,P21802,Y209,Phosphorylation,1.0,SIGNOR;UniProt;iPTMnet
P62993,P21860,Y,Phosphorylation,1.0,UniProt
P62993,P30530,Y,Phosphorylation,1.0,UniProt
P62993,P42681,Y,Phosphorylation,1.0,UniProt
P62993,P42684,Y,Phosphorylation,1.0,UniProt
P62993,P54762,Y,Phosphorylation,1.0,UniProt
P62993,Q05397,Y,Phosphorylation,1.0,Reactome;UniProt
P62993,Q06418,Y,Phosphorylation,1.0,UniProt
P62993,Q07912,Y,Phosphorylation,1.0,UniProt
P62993,Q13163,Y,Phosphorylation,1.0,UniProt
P62993,Q15303,Y,Phosphorylation,1.0,UniProt
P62993,Q9UM73,Y160,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P62994,P00533,Y,Phosphorylation,1.0,UniProt
P62995,P49759,Y,Phosphorylation,1.0,UniProt
P62995,P49761,Y,Phosphorylation,1.0,UniProt
P63000,O60229,unknown,Phosphorylation,1.0,Reactome
P63000,O75962,unknown,Phosphorylation,1.0,Reactome
P63000,P00519,unknown,Phosphorylation,1.0,Reactome
P63000,P06239,unknown,Phosphorylation,1.0,Reactome
P63000,P06241,unknown,Phosphorylation,1.0,Reactome
P63000,P07947,unknown,Phosphorylation,1.0,Reactome
P63000,P07948,unknown,Phosphorylation,1.0,Reactome
P63000,P08581,unknown,Phosphorylation,1.0,Reactome
P63000,P12931,Y64,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
P63000,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P63000,P28482,unknown,Phosphorylation,1.0,Reactome
P63000,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63000,P35968,unknown,Phosphorylation,1.0,Reactome
P63000,P43405,Y,Phosphorylation,1.0,Reactome;UniProt
P63000,P54760,unknown,Phosphorylation,1.0,Reactome
P63000,Q05397,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
P63000,Q06187,unknown,Phosphorylation,1.0,Reactome
P63000,Q13153,unknown,Phosphorylation,1.0,Reactome
P63000,Q16620,unknown,Phosphorylation,1.0,Reactome
P63000,Q38SD2,unknown,Phosphorylation,0.291,SIGNOR
P63000,Q5VST9,unknown,Phosphorylation,1.0,Reactome
P63010,O75582,unknown,Phosphorylation,1.0,Reactome
P63010,O75676,unknown,Phosphorylation,1.0,Reactome
P63010,P05129,unknown,Phosphorylation,1.0,Reactome
P63010,P05771,unknown,Phosphorylation,1.0,Reactome
P63010,P12931,Y737,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P63010,P17252,unknown,Phosphorylation,1.0,Reactome
P63010,P28482,unknown,Phosphorylation,1.0,Reactome
P63010,P51812,unknown,Phosphorylation,1.0,Reactome
P63010,Q15349,unknown,Phosphorylation,1.0,Reactome
P63010,Q15418,unknown,Phosphorylation,1.0,Reactome
P63010,Q9UK32,unknown,Phosphorylation,1.0,Reactome
P63027,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63103,P08069,Y,Phosphorylation,1.0,UniProt
P63104,P00519,Y,Phosphorylation,1.0,UniProt
P63104,P00533,Y,Phosphorylation,1.0,UniProt
P63104,P07947,unknown,Phosphorylation,15.54,PhosphoNetworks
P63104,P07948,unknown,Phosphorylation,66.64,PhosphoNetworks
P63104,P11274,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63104,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63104,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63104,P30291,Y,Phosphorylation,1.0,UniProt
P63104,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63104,P45983,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P63104,P48729,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P63104,P49137,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63104,P51956,unknown,Phosphorylation,11.76,PhosphoNetworks
P63104,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63146,Q05655,unknown,Phosphorylation,2.6,PhosphoNetworks
P63165,P45983,unknown,Phosphorylation,12.84,PhosphoNetworks
P63165,Q13315,unknown,Phosphorylation,1.0,Reactome
P63167,O75385,unknown,Phosphorylation,1.0,Reactome
P63167,P06493,unknown,Phosphorylation,1.0,Reactome
P63167,P45983,unknown,Phosphorylation,1.0,Reactome
P63167,P53350,unknown,Phosphorylation,1.0,Reactome
P63167,P54646,unknown,Phosphorylation,1.0,Reactome
P63167,Q00535,unknown,Phosphorylation,0.2,SIGNOR
P63167,Q13131,unknown,Phosphorylation,1.0,Reactome
P63167,Q13153,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63167,Q13627,Y,Phosphorylation,1.0,UniProt
P63167,Q15139,unknown,Phosphorylation,0.2,SIGNOR
P63208,P28482,unknown,Phosphorylation,1.0,Reactome
P63215,P34947,unknown,Phosphorylation,1.0,Reactome
P63244,P00519,Y52,Phosphorylation,1.0,SIGNOR;iPTMnet
P63244,P07948,Y,Phosphorylation,1.0,UniProt
P63244,P12931,Y228;Y246,Phosphorylation,1.0,SIGNOR;iPTMnet
P63252,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P63261,Q05397,unknown,Phosphorylation,1.0,Reactome
P63261,Q14289,unknown,Phosphorylation,1.0,Reactome
P63279,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
P63279,P45985,unknown,Phosphorylation,2.75,PhosphoNetworks
P63279,Q13315,unknown,Phosphorylation,1.0,Reactome
P63279,Q8IW41,unknown,Phosphorylation,7.87,PhosphoNetworks
P63279,Q92630,unknown,Phosphorylation,7.87,PhosphoNetworks
P63279,Q9UEE5,unknown,Phosphorylation,2.55,PhosphoNetworks
P67775,P00533,Y307,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P67775,P06213,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67775,P06239,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67775,P12931,Y307,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P67775,Q00526,unknown,Phosphorylation,1.57,PhosphoNetworks
P67775,Q9BUB5,unknown,Phosphorylation,1.0,Reactome
P67809,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67809,P27361,unknown,Phosphorylation,1.0,Reactome
P67809,P28482,unknown,Phosphorylation,1.0,Reactome;SIGNOR
P67809,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67809,P51812,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67809,Q15418,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67870,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67870,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67870,P19784,unknown,Phosphorylation,1.0,PhosphoSitePlus
P67870,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68036,O43318,unknown,Phosphorylation,1.57,PhosphoNetworks
P68036,P06241,unknown,Phosphorylation,9.14,PhosphoNetworks
P68036,P08581,unknown,Phosphorylation,1.57,PhosphoNetworks
P68036,P17252,unknown,Phosphorylation,15.62,PhosphoNetworks
P68036,Q6P0Q8,unknown,Phosphorylation,3.11,PhosphoNetworks
P68104,O75116,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68104,P15056,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68104,P36897,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68104,Q96RG2,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
P68366,P43405,Y432,Phosphorylation,1.0,SIGNOR;iPTMnet
P68366,P53350,unknown,Phosphorylation,1.0,Reactome
P68371,P53350,unknown,Phosphorylation,1.0,Reactome
P68400,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68400,P07948,unknown,Phosphorylation,100.0,PhosphoNetworks
P68400,P09769,Y255,Phosphorylation,100.0,PhosphoNetworks;iPTMnet
P68400,P12931,Y,Phosphorylation,1.0,UniProt
P68400,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68400,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P68400,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78314,P10721,Y,Phosphorylation,1.0,UniProt
P78314,P17252,unknown,Phosphorylation,100.0,PhosphoNetworks
P78314,P43405,Y174;Y183;Y448,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P78317,Q15349,unknown,Phosphorylation,2.25,PhosphoNetworks
P78317,Q15831,unknown,Phosphorylation,2.21,PhosphoNetworks
P78324,O60674,Y496,Phosphorylation,1.0,iPTMnet
P78324,P08069,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78324,P12931,unknown,Phosphorylation,1.0,Reactome
P78324,P42679,Y429;Y453;Y470;Y496,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P78325,P42680,Y,Phosphorylation,1.0,UniProt
P78337,P00519,unknown,Phosphorylation,0.2,SIGNOR
P78337,Q01974,Y,Phosphorylation,1.0,UniProt
P78337,Q13882,Y,Phosphorylation,1.0,UniProt
P78337,Q14296,unknown,Phosphorylation,1.93,PhosphoNetworks
P78347,O60674,Y248,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P78347,P12931,Y248;Y611;Y631;Y632;Y652,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
P78347,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78347,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78347,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78347,P42685,unknown,Phosphorylation,2.25,PhosphoNetworks
P78347,Q06187,Y248;Y357;Y377;Y378;Y398;Y462;Y482;Y483;Y503,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;UniProt;iPTMnet
P78347,Q13976,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78348,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78352,P00519,Y533,Phosphorylation,0.443,SIGNOR
P78352,P06241,Y523,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
P78352,P12931,Y523,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
P78352,Q02156,unknown,Phosphorylation,0.285,SIGNOR
P78352,Q13554,unknown,Phosphorylation,1.0,Reactome
P78352,Q13555,unknown,Phosphorylation,1.0,Reactome
P78352,Q13557,unknown,Phosphorylation,1.0,Reactome
P78352,Q15303,Y,Phosphorylation,1.0,UniProt
P78352,Q7KZI7,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78352,Q9UQM7,unknown,Phosphorylation,1.0,Reactome
P78356,P52564,unknown,Phosphorylation,1.0,Reactome
P78356,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78357,P12931,unknown,Phosphorylation,0.335,SIGNOR
P78357,Q05655,unknown,Phosphorylation,0.2,SIGNOR
P78357,Q13882,unknown,Phosphorylation,0.2,SIGNOR
P78358,P08631,Y,Phosphorylation,1.0,UniProt
P78362,P23443,unknown,Phosphorylation,0.357,SIGNOR
P78362,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78362,P49760,Y,Phosphorylation,1.0,UniProt
P78362,P49761,Y,Phosphorylation,1.0,UniProt
P78364,Q15759,unknown,Phosphorylation,1.0,Reactome
P78364,Q16539,unknown,Phosphorylation,1.0,Reactome
P78364,Q16644,unknown,Phosphorylation,1.0,Reactome
P78368,O00238,unknown,Phosphorylation,2.45,PhosphoNetworks
P78368,P22455,unknown,Phosphorylation,2.45,PhosphoNetworks
P78368,P28482,unknown,Phosphorylation,1.6,PhosphoNetworks
P78368,P31749,unknown,Phosphorylation,5.66,PhosphoNetworks
P78368,P43405,unknown,Phosphorylation,3.39,PhosphoNetworks
P78368,Q05397,unknown,Phosphorylation,7.75,PhosphoNetworks
P78368,Q07912,unknown,Phosphorylation,50.22,PhosphoNetworks
P78368,Q08881,unknown,Phosphorylation,3.23,PhosphoNetworks
P78368,Q13153,unknown,Phosphorylation,86.24,PhosphoNetworks
P78371,P23443,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78371,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78371,Q15418,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78406,P06493,unknown,Phosphorylation,1.0,Reactome
P78406,Q8TD19,unknown,Phosphorylation,1.0,Reactome
P78406,Q9HC98,unknown,Phosphorylation,1.0,Reactome
P78509,P06241,unknown,Phosphorylation,1.0,Reactome
P78527,P07948,unknown,Phosphorylation,0.465,SIGNOR
P78527,P78527,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78527,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78527,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78527,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78536,P05129,unknown,Phosphorylation,1.0,Reactome
P78536,P05771,unknown,Phosphorylation,1.0,Reactome
P78536,P12931,unknown,Phosphorylation,0.458,SIGNOR
P78536,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P78536,P27361,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P78536,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78536,P41743,unknown,Phosphorylation,1.0,Reactome
P78536,Q02156,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P78536,Q04759,unknown,Phosphorylation,1.0,Reactome
P78536,Q05513,unknown,Phosphorylation,1.0,Reactome
P78536,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P78536,Q16512,unknown,Phosphorylation,1.0,Reactome
P78536,Q16513,unknown,Phosphorylation,1.0,Reactome
P78536,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P78536,Q6P5Z2,unknown,Phosphorylation,1.0,Reactome
P78536,Q9NYY3,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P78543,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78543,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78543,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78545,P41743,unknown,Phosphorylation,1.0,Reactome
P78545,Q13153,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78549,P06493,unknown,Phosphorylation,0.332,SIGNOR
P78552,P29597,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78559,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
P78559,Q13627,unknown,Phosphorylation,0.2,SIGNOR
P78563,P19525,Y,Phosphorylation,1.0,UniProt
P79483,P41240,unknown,Phosphorylation,1.0,Reactome
P80748,P07947,unknown,Phosphorylation,1.0,Reactome
P80748,P08631,unknown,Phosphorylation,1.0,Reactome
P80748,P09769,unknown,Phosphorylation,1.0,Reactome
P80748,P12931,unknown,Phosphorylation,1.0,Reactome
P81122,P06213,Y,Phosphorylation,1.0,UniProt
P81274,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
P81274,Q96KB5,unknown,Phosphorylation,1.0,PhosphoSitePlus
P82970,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
P82970,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P82970,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
P82979,Q92989,unknown,Phosphorylation,1.0,Reactome
P83916,P06241,Y,Phosphorylation,1.0,UniProt
P83916,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
P83916,Q92630,unknown,Phosphorylation,7.73,PhosphoNetworks
P84022,O00238,unknown,Phosphorylation,366.74,PhosphoNetworks
P84022,O43930,unknown,Phosphorylation,2.63,PhosphoNetworks
P84022,O60674,unknown,Phosphorylation,18.53,PhosphoNetworks
P84022,P11802,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P84022,P12931,unknown,Phosphorylation,0.378,SIGNOR
P84022,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
P84022,P27037,unknown,Phosphorylation,1.0,Reactome
P84022,P27361,unknown,Phosphorylation,0.626,SIGNOR
P84022,P28482,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR
P84022,P31749,unknown,Phosphorylation,31532.24,PhosphoNetworks
P84022,P36896,unknown,Phosphorylation,1.0,Reactome
P84022,P36897,unknown,Phosphorylation,0.814,SIGNOR
P84022,P45983,unknown,Phosphorylation,2881.08,PhosphoNetworks
P84022,P49336,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P84022,P50750,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
P84022,Q00535,unknown,Phosphorylation,47.54,PhosphoNetworks
P84022,Q04771,unknown,Phosphorylation,18.86,PhosphoNetworks
P84022,Q06187,unknown,Phosphorylation,5.63,PhosphoNetworks
P84022,Q07002,unknown,Phosphorylation,1.99,PhosphoNetworks
P84022,Q13153,unknown,Phosphorylation,202.75,PhosphoNetworks
P84022,Q13705,unknown,Phosphorylation,1.0,Reactome
P84022,Q14680,unknown,Phosphorylation,1.0,PhosphoSitePlus
P84022,Q15349,unknown,Phosphorylation,67.58,PhosphoNetworks
P84022,Q86SG6,unknown,Phosphorylation,20.28,PhosphoNetworks
P84022,Q8IU85,unknown,Phosphorylation,4.35,PhosphoNetworks
P84022,Q8NER5,unknown,Phosphorylation,1.0,Reactome
P84022,Q9Y463,unknown,Phosphorylation,46.86,PhosphoNetworks
P84074,P17252,unknown,Phosphorylation,1.85,PhosphoNetworks
P84095,O60229,unknown,Phosphorylation,1.0,Reactome
P84095,O75962,unknown,Phosphorylation,1.0,Reactome
P84098,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
P84103,P49759,Y,Phosphorylation,1.0,UniProt
P84103,P49760,Y,Phosphorylation,1.0,UniProt
P84103,P49761,Y,Phosphorylation,1.0,UniProt
P84103,Q92989,unknown,Phosphorylation,1.0,Reactome
P84243,O60674,Y42,Phosphorylation,1.0,iPTMnet
P84243,Q16539,unknown,Phosphorylation,0.2,SIGNOR
P85037,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
P85299,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
P86480,Q01974,Y,Phosphorylation,1.0,UniProt
P97288,P12931,Y,Phosphorylation,1.0,UniProt
P97313,P00533,Y,Phosphorylation,1.0,UniProt
P98077,P00533,Y,Phosphorylation,1.0,UniProt
P98077,P04626,Y,Phosphorylation,1.0,UniProt
P98077,P08581,Y,Phosphorylation,1.0,UniProt
P98077,P10721,Y,Phosphorylation,1.0,UniProt
P98077,P35968,unknown,Phosphorylation,1.0,Reactome
P98082,P05129,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98082,P05771,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98082,P17252,unknown,Phosphorylation,100.0,PhosphoNetworks
P98082,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98155,P06241,unknown,Phosphorylation,1.0,Reactome
P98160,P35968,Y,Phosphorylation,1.0,UniProt
P98161,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98161,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98161,P51817,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98161,P53355,unknown,Phosphorylation,0.2,SIGNOR
P98170,P04049,unknown,Phosphorylation,0.502,SIGNOR
P98170,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98170,P31751,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98170,Q14164,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98172,P04626,Y,Phosphorylation,1.0,UniProt
P98172,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
P98172,P29317,Y,Phosphorylation,1.0,UniProt
P98172,P29323,Y,Phosphorylation,1.0,UniProt
P98172,P54764,Y,Phosphorylation,1.0,UniProt
P98177,P24941,unknown,Phosphorylation,0.52,SIGNOR
P98177,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
P98177,P31751,unknown,Phosphorylation,0.606,SIGNOR
P98177,P45983,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P98177,P45984,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
P98177,P48729,unknown,Phosphorylation,0.2,SIGNOR
P98177,Q13043,unknown,Phosphorylation,0.429,SIGNOR
P98177,Q13131,unknown,Phosphorylation,0.371,SIGNOR
P98177,Q13627,unknown,Phosphorylation,0.316,SIGNOR
P98179,Q96GD4,unknown,Phosphorylation,1.0,PhosphoSitePlus
P99999,P06241,Y,Phosphorylation,1.0,UniProt
P99999,P27361,unknown,Phosphorylation,1.0,Reactome
P99999,P28482,unknown,Phosphorylation,1.0,Reactome
Q00013,P22607,Y,Phosphorylation,1.0,UniProt
Q00059,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q00059,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00059,P48730,unknown,Phosphorylation,2.84,PhosphoNetworks
Q00059,P49674,unknown,Phosphorylation,3.0,PhosphoNetworks
Q00059,Q9Y6E0,unknown,Phosphorylation,3.75,PhosphoNetworks
Q00169,P17252,unknown,Phosphorylation,100.0,PhosphoNetworks
Q00341,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00341,O15530,unknown,Phosphorylation,149.36,PhosphoNetworks
Q00341,Q15831,unknown,Phosphorylation,4.35,PhosphoNetworks
Q00403,P31749,unknown,Phosphorylation,2.68,PhosphoNetworks
Q00403,P50613,unknown,Phosphorylation,1.0,Reactome
Q00403,P51957,unknown,Phosphorylation,1.93,PhosphoNetworks
Q00526,Q00526,Y15;Y19,Phosphorylation,1.0,iPTMnet
Q00534,P50613,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q00534,Q92630,unknown,Phosphorylation,2.21,PhosphoNetworks
Q00535,P00519,Y15,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q00535,P06241,Y15,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q00535,P48729,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00535,P49841,unknown,Phosphorylation,1.0,Reactome
Q00535,P54764,Y15,Phosphorylation,1.0,iPTMnet
Q00535,Q16620,Y15,Phosphorylation,1.0,iPTMnet
Q00536,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00536,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00536,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q00536,Q8IWQ3,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00587,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q00610,O75582,unknown,Phosphorylation,1.0,Reactome
Q00610,O75676,unknown,Phosphorylation,1.0,Reactome
Q00610,P12931,Y1477,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q00610,P28482,unknown,Phosphorylation,1.0,Reactome
Q00610,P51812,unknown,Phosphorylation,1.0,Reactome
Q00610,Q07912,Y,Phosphorylation,1.0,UniProt
Q00610,Q15349,unknown,Phosphorylation,1.0,Reactome
Q00610,Q15418,unknown,Phosphorylation,1.0,Reactome
Q00610,Q9UK32,unknown,Phosphorylation,1.0,Reactome
