uniprot_id,ptm_enzyme,site,ptm_type,score,source
Q13554,Q13557,S/T,Phosphorylation,1.0,UniProt
Q13554,Q9UQM7,S/T,Phosphorylation,1.0,UniProt
Q13555,Q13554,S/T,Phosphorylation,1.0,UniProt
Q13555,Q13555,T287,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q13555,Q13557,S/T,Phosphorylation,1.0,UniProt
Q13555,Q9UQM7,S/T,Phosphorylation,1.0,UniProt
Q13557,Q13554,S/T,Phosphorylation,1.0,UniProt
Q13557,Q13555,S/T,Phosphorylation,1.0,UniProt
Q13557,Q13557,S315;S319;S333;S334;T287;T331;T337,Phosphorylation,1.0,SIGNOR;iPTMnet
Q13557,Q9UQM7,S/T,Phosphorylation,1.0,UniProt
Q13561,P53350,unknown,Phosphorylation,1.0,Reactome
Q13562,O00238,unknown,Phosphorylation,4.57,PhosphoNetworks
Q13562,O43353,unknown,Phosphorylation,10.68,PhosphoNetworks
Q13562,O75582,unknown,Phosphorylation,24.59,PhosphoNetworks
Q13562,O75676,unknown,Phosphorylation,3.24,PhosphoNetworks
Q13562,O96017,unknown,Phosphorylation,2.28,PhosphoNetworks
Q13562,P04049,unknown,Phosphorylation,3.22,PhosphoNetworks
Q13562,P07948,unknown,Phosphorylation,1.88,PhosphoNetworks
Q13562,P11309,unknown,Phosphorylation,1.88,PhosphoNetworks
Q13562,P11362,unknown,Phosphorylation,5.92,PhosphoNetworks
Q13562,P11802,unknown,Phosphorylation,35.4,PhosphoNetworks
Q13562,P17612,unknown,Phosphorylation,34.96,PhosphoNetworks
Q13562,P28482,S162;S259;S266;S274,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q13562,P29320,unknown,Phosphorylation,3.22,PhosphoNetworks
Q13562,P31749,unknown,Phosphorylation,29.12,PhosphoNetworks
Q13562,P36894,unknown,Phosphorylation,3.22,PhosphoNetworks
Q13562,P37173,unknown,Phosphorylation,4.57,PhosphoNetworks
Q13562,P41279,unknown,Phosphorylation,10.68,PhosphoNetworks
Q13562,P45985,unknown,Phosphorylation,9.03,PhosphoNetworks
Q13562,P49674,unknown,Phosphorylation,2.25,PhosphoNetworks
Q13562,P49759,unknown,Phosphorylation,2.28,PhosphoNetworks
Q13562,P49841,unknown,Phosphorylation,24.59,PhosphoNetworks
Q13562,P50613,unknown,Phosphorylation,2.28,PhosphoNetworks
Q13562,P50750,unknown,Phosphorylation,2.28,PhosphoNetworks
Q13562,Q05655,unknown,Phosphorylation,24.59,PhosphoNetworks
Q13562,Q08345,unknown,Phosphorylation,3.24,PhosphoNetworks
Q13562,Q08881,unknown,Phosphorylation,3.22,PhosphoNetworks
Q13562,Q13043,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q13188,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q15746,unknown,Phosphorylation,9.03,PhosphoNetworks
Q13562,Q16566,unknown,Phosphorylation,2.21,PhosphoNetworks
Q13562,Q16644,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q8IU85,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q8IW41,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q8N165,unknown,Phosphorylation,3.24,PhosphoNetworks
Q13562,Q8N2I9,unknown,Phosphorylation,2.25,PhosphoNetworks
Q13562,Q8N5S9,unknown,Phosphorylation,34.96,PhosphoNetworks
Q13562,Q8TAS1,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q96RR4,unknown,Phosphorylation,34.92,PhosphoNetworks
Q13562,Q99558,unknown,Phosphorylation,10.68,PhosphoNetworks
Q13562,Q99986,unknown,Phosphorylation,2.28,PhosphoNetworks
Q13562,Q9H4A3,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q9NRP7,unknown,Phosphorylation,1.58,PhosphoNetworks
Q13562,Q9UHD2,unknown,Phosphorylation,10.68,PhosphoNetworks
Q13562,Q9UQM7,unknown,Phosphorylation,9.03,PhosphoNetworks
Q13562,Q9Y572,unknown,Phosphorylation,10.68,PhosphoNetworks
Q13563,O14965,S829,Phosphorylation,1.0,iPTMnet
Q13563,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13563,P49840,S76,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13563,P68400,S812,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q13563,Q15139,S801,Phosphorylation,1.0,SIGNOR;iPTMnet
Q13563,Q9BZL6,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13568,O14920,S446,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
Q13568,O15111,unknown,Phosphorylation,1.0,Reactome;SIGNOR
Q13568,O43353,S435;S446,Phosphorylation,1.0,SIGNOR;iPTMnet
Q13568,O75716,unknown,Phosphorylation,3.62,PhosphoNetworks
Q13568,Q9UEE5,unknown,Phosphorylation,1.9,PhosphoNetworks
Q13568,Q9UHD2,S158;S293,Phosphorylation,220.23,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q13569,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13573,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13574,P17252,S266;S282,Phosphorylation,1.0,iPTMnet
Q13574,Q6P0Q8,S/T,Phosphorylation,1.0,UniProt
Q13576,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13586,P06493,S668,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13586,P27361,S575;S608;S621,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q13586,P28482,S575;S608;S621,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13586,Q13153,unknown,Phosphorylation,0.355,SIGNOR
Q13586,Q8IXL6,S88,Phosphorylation,0.2,SIGNOR
Q13595,P78362,S/T,Phosphorylation,1.0,UniProt
Q13601,Q96SB4,S/T,Phosphorylation,1.0,UniProt
Q13614,P27361,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13614,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13615,P42345,S/T,Phosphorylation,1.0,UniProt
Q13616,P28482,unknown,Phosphorylation,1.0,Reactome
Q13618,P15056,S/T,Phosphorylation,1.0,UniProt
Q13621,O95747,S130;S91;T100;T105,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q13621,Q13131,S122,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q13621,Q9BYP7,T100;T105,Phosphorylation,1.0,iPTMnet
Q13621,Q9UEW8,S130;S91;T100;T105;T95,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13625,P28482,T586,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q13627,Q13627,S310;S519;S520;S529;T402,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13635,P25098,S/T,Phosphorylation,1.0,UniProt
Q13636,Q8TDX7,S/T,Phosphorylation,1.0,UniProt
Q13637,Q5S007,S/T,Phosphorylation,1.0,UniProt
Q13639,P25098,unknown,Phosphorylation,1.0,Reactome
Q13639,P32298,unknown,Phosphorylation,1.0,Reactome
Q13639,P34947,unknown,Phosphorylation,1.0,Reactome
Q13639,P35626,unknown,Phosphorylation,1.0,Reactome
Q13639,P43250,unknown,Phosphorylation,1.0,Reactome
Q13639,Q15835,unknown,Phosphorylation,1.0,Reactome
Q13639,Q8WTQ7,unknown,Phosphorylation,1.0,Reactome
Q13642,P37173,unknown,Phosphorylation,4.57,PhosphoNetworks
Q13643,Q86Z02,S/T,Phosphorylation,1.0,UniProt
Q13643,Q9NRM7,S/T,Phosphorylation,1.0,UniProt
Q13651,P29597,unknown,Phosphorylation,100.0,PhosphoNetworks
Q13671,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q13671,P42684,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q13671,Q15139,S292;S351,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13671,Q9BZL6,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13683,Q05397,unknown,Phosphorylation,1.0,Reactome
Q13683,Q14289,unknown,Phosphorylation,1.0,Reactome
Q13698,P17612,S1575;S1617;S687,Phosphorylation,1.0,iPTMnet
Q13702,P37173,S/T,Phosphorylation,1.0,UniProt
Q13705,Q00536,unknown,Phosphorylation,1.84,PhosphoNetworks
Q13751,Q05397,unknown,Phosphorylation,1.0,Reactome
Q13751,Q14289,unknown,Phosphorylation,1.0,Reactome
Q13753,Q05397,unknown,Phosphorylation,1.0,Reactome
Q13753,Q14289,unknown,Phosphorylation,1.0,Reactome
Q13761,P11309,unknown,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q13761,P11802,S356,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13761,P12931,unknown,Phosphorylation,0.584,SIGNOR
Q13769,P09619,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13769,P17252,S5;S6,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q13769,Q92989,unknown,Phosphorylation,1.0,Reactome
Q13772,P17612,unknown,Phosphorylation,7.73,PhosphoNetworks
Q13772,P31749,unknown,Phosphorylation,3.47,PhosphoNetworks
Q13772,P45983,unknown,Phosphorylation,2.75,PhosphoNetworks
Q13772,Q9UEE5,unknown,Phosphorylation,1.93,PhosphoNetworks
Q13794,Q00535,S13,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13797,Q05397,unknown,Phosphorylation,1.0,Reactome
Q13797,Q14289,unknown,Phosphorylation,1.0,Reactome
Q13813,P06239,unknown,Phosphorylation,100.0,PhosphoNetworks
Q13813,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q13813,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13813,Q05397,unknown,Phosphorylation,1.0,Reactome
Q13829,O75716,S/T,Phosphorylation,1.0,UniProt
Q13829,P68400,S280,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13838,Q92989,unknown,Phosphorylation,1.0,Reactome
Q13868,P0C264,S/T,Phosphorylation,1.0,UniProt
Q13873,Q13976,S/T,Phosphorylation,1.0,UniProt
Q13882,Q13882,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13882,Q9H3Y6,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q13884,P53778,S/T,Phosphorylation,1.0,UniProt
Q13884,Q15418,S/T,Phosphorylation,1.0,UniProt
Q13885,Q5S007,S/T,Phosphorylation,1.0,UniProt
Q13885,Q5TCY1,S275,Phosphorylation,1.0,iPTMnet
Q13887,P49841,S303,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13887,Q05655,S153,Phosphorylation,1.0,SIGNOR;iPTMnet
Q13905,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13905,P08631,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus
Q13905,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13907,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13936,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13936,P17252,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13936,P17612,S1597;S1670;S1898,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q13936,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13936,Q15139,S1981;T1928,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13936,Q9UQM7,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13948,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13948,P17612,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13948,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13948,P68400,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13948,Q13535,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13950,P06493,S465,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q13950,P11802,unknown,Phosphorylation,1.0,Reactome
Q13950,P27361,S294;S312,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q13950,P28482,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q13950,P31749,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR
Q13950,P45983,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13950,P49841,unknown,Phosphorylation,0.303,SIGNOR
Q13950,Q05655,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13950,Q16539,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13950,Q9H422,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13951,P06493,unknown,Phosphorylation,1.0,Reactome
Q13951,P11802,unknown,Phosphorylation,1.0,Reactome
Q13951,P27361,unknown,Phosphorylation,1.0,Reactome
Q13951,P28482,unknown,Phosphorylation,1.0,Reactome
Q13951,P31749,unknown,Phosphorylation,1.0,Reactome
Q13951,Q9H2X6,unknown,Phosphorylation,1.0,Reactome
Q13972,O96017,S287,Phosphorylation,1.0,SIGNOR;iPTMnet
Q13972,P12931,unknown,Phosphorylation,0.47,SIGNOR
Q13972,P17612,S143;S927,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q13972,Q00535,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q13976,P17252,T57;T59,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q13976,Q13873,S/T,Phosphorylation,1.0,UniProt
Q13976,Q13976,S65,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14004,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14005,P06493,T56;T757,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q14005,P19784,S42;S743,Phosphorylation,1.0,iPTMnet
Q14005,P27361,S845,Phosphorylation,100.0,PhosphoNetworks;SIGNOR;iPTMnet
Q14005,P28482,S845,Phosphorylation,100.0,PhosphoNetworks;SIGNOR;iPTMnet
Q14005,P68400,S42;S743,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q14005,Q14012,S/T,Phosphorylation,1.0,UniProt
Q14008,P06493,unknown,Phosphorylation,1.0,Reactome
Q14008,P53350,unknown,Phosphorylation,1.0,Reactome
Q14012,Q14012,T177,Phosphorylation,1.0,iPTMnet
Q14012,Q16566,unknown,Phosphorylation,100.0,PhosphoNetworks
Q14012,Q8IU85,S/T,Phosphorylation,1.0,UniProt
Q14012,Q8N5S9,T177,Phosphorylation,1.0,PhosphoSitePlus;Reactome;iPTMnet
Q14012,Q96RR4,T177,Phosphorylation,1.0,Reactome;iPTMnet
Q14031,Q05397,unknown,Phosphorylation,1.0,Reactome
Q14031,Q14289,unknown,Phosphorylation,1.0,Reactome
Q14050,Q05397,unknown,Phosphorylation,1.0,Reactome
Q14050,Q14289,unknown,Phosphorylation,1.0,Reactome
Q14055,Q05397,unknown,Phosphorylation,1.0,Reactome
Q14055,Q14289,unknown,Phosphorylation,1.0,Reactome
Q14094,Q00526,S/T,Phosphorylation,1.0,UniProt
Q14094,Q00534,S/T,Phosphorylation,1.0,UniProt
Q14094,Q00535,S/T,Phosphorylation,1.0,UniProt
Q14103,P17612,S87,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14103,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14103,P49841,S83,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14106,Q8NE63,unknown,Phosphorylation,1.6,PhosphoNetworks
Q14114,P06241,unknown,Phosphorylation,0.64,SIGNOR
Q14114,P48730,S/T,Phosphorylation,1.0,UniProt
Q14114,Q99683,S/T,Phosphorylation,1.0,UniProt
Q14118,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14118,Q9H5K3,unknown,Phosphorylation,1.0,Reactome
Q14134,P07947,unknown,Phosphorylation,15.83,PhosphoNetworks
Q14134,P49137,S550,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR
Q14134,P49841,S/T,Phosphorylation,1.0,UniProt
Q14140,O00311,S/T,Phosphorylation,1.0,UniProt
Q14141,P17252,S/T,Phosphorylation,1.0,UniProt
Q14142,Q15831,unknown,Phosphorylation,1.99,PhosphoNetworks
Q14145,O14920,S/T,Phosphorylation,1.0,UniProt
Q14145,P15056,S/T,Phosphorylation,1.0,UniProt
Q14145,P68400,S/T,Phosphorylation,1.0,UniProt
Q14145,Q02156,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14151,O14733,unknown,Phosphorylation,2.25,PhosphoNetworks
Q14151,O75676,unknown,Phosphorylation,3.24,PhosphoNetworks
Q14151,P10398,unknown,Phosphorylation,1.9,PhosphoNetworks
Q14151,P17612,unknown,Phosphorylation,34.33,PhosphoNetworks
Q14151,P23443,unknown,Phosphorylation,2.25,PhosphoNetworks
Q14151,P28482,S343,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q14151,P37173,unknown,Phosphorylation,6.03,PhosphoNetworks
Q14151,P49760,unknown,Phosphorylation,3.24,PhosphoNetworks
Q14151,P51955,unknown,Phosphorylation,2.21,PhosphoNetworks
Q14151,Q15349,unknown,Phosphorylation,1.58,PhosphoNetworks
Q14151,Q15831,unknown,Phosphorylation,2.21,PhosphoNetworks
Q14151,Q8IW41,unknown,Phosphorylation,5.18,PhosphoNetworks
Q14151,Q9NR20,unknown,Phosphorylation,1.57,PhosphoNetworks
Q14151,Q9UEE5,unknown,Phosphorylation,5.31,PhosphoNetworks
Q14155,P05129,S518;S761,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14155,Q05397,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14155,Q13153,S518,Phosphorylation,1.0,UniProt;iPTMnet
Q14155,Q13177,S/T,Phosphorylation,1.0,UniProt
Q14155,Q14012,S694,Phosphorylation,1.0,Reactome;iPTMnet
Q14155,Q5S007,T127;T164,Phosphorylation,1.0,SIGNOR;UniProt;iPTMnet
Q14157,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14157,P28482,T844,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q14160,P11274,S/T,Phosphorylation,1.0,UniProt
Q14160,P17252,S/T,Phosphorylation,1.0,UniProt
Q14160,P17612,S1445,Phosphorylation,1.0,SIGNOR;iPTMnet
Q14160,P27037,S/T,Phosphorylation,1.0,UniProt
Q14160,P27361,S1448;T553,Phosphorylation,1.0,UniProt;iPTMnet
Q14160,P51812,S/T,Phosphorylation,1.0,UniProt
Q14160,P53778,S/T,Phosphorylation,1.0,UniProt
Q14160,Q15349,S/T,Phosphorylation,1.0,UniProt
Q14160,Q15418,S/T,Phosphorylation,1.0,UniProt
Q14160,Q96KB5,S/T,Phosphorylation,1.0,UniProt
Q14161,Q13153,S/T,Phosphorylation,1.0,UniProt
Q14161,Q13177,S/T,Phosphorylation,1.0,UniProt
Q14161,Q13315,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14161,Q96GD4,unknown,Phosphorylation,3.09,PhosphoNetworks
Q14164,O14920,S172,Phosphorylation,1.0,iPTMnet
Q14164,O15111,S172,Phosphorylation,1.0,iPTMnet
Q14164,Q14164,S172;T501,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14164,Q9UHD2,S/T,Phosphorylation,1.0,UniProt
Q14181,O75460,S/T,Phosphorylation,1.0,UniProt
Q14185,P00533,S1250,Phosphorylation,0.309,SIGNOR
Q14185,P28482,T1772,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q14186,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14186,Q9UBE8,S/T,Phosphorylation,1.0,UniProt
Q14191,P00519,unknown,Phosphorylation,0.413,SIGNOR
Q14191,P78527,S440;S467,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14191,Q13315,S1141;S1292,Phosphorylation,1.0,PhosphoSitePlus;iPTMnet
Q14191,Q13535,S1141;S1292,Phosphorylation,1.0,SIGNOR;iPTMnet
Q14192,P37173,unknown,Phosphorylation,70.96,PhosphoNetworks
Q14192,P43405,unknown,Phosphorylation,9.71,PhosphoNetworks
Q14192,P49760,unknown,Phosphorylation,2.28,PhosphoNetworks
Q14192,Q14289,unknown,Phosphorylation,13.8,PhosphoNetworks
Q14192,Q59H18,unknown,Phosphorylation,2.25,PhosphoNetworks
Q14192,Q8N5S9,unknown,Phosphorylation,2.25,PhosphoNetworks
Q14192,Q9Y463,unknown,Phosphorylation,50.32,PhosphoNetworks
Q14194,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14194,P06241,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q14194,P07332,unknown,Phosphorylation,1.0,Reactome
Q14194,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14194,P49841,S518;T509;T514,Phosphorylation,1.0,Reactome;SIGNOR;iPTMnet
Q14194,Q00535,S522;T509,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q14194,Q92630,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14195,P06241,unknown,Phosphorylation,1.0,Reactome
Q14195,P07332,unknown,Phosphorylation,1.0,Reactome
Q14195,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14195,P42345,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14195,P49841,unknown,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;Reactome
Q14195,Q00535,S518;S522;T509;T514,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q14195,Q92630,S518;S522;T509;T514,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q14202,O75676,unknown,Phosphorylation,1.9,PhosphoNetworks
Q14202,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14202,P11802,unknown,Phosphorylation,2.55,PhosphoNetworks
Q14202,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14202,P30291,unknown,Phosphorylation,2.5,PhosphoNetworks
Q14202,P49760,unknown,Phosphorylation,4.45,PhosphoNetworks
Q14202,P54646,unknown,Phosphorylation,1.9,PhosphoNetworks
Q14202,Q9UEE5,unknown,Phosphorylation,1.93,PhosphoNetworks
Q14202,Q9Y463,unknown,Phosphorylation,1.9,PhosphoNetworks
Q14203,O14965,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14203,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14203,P53350,S179,Phosphorylation,1.0,PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q14204,P06493,unknown,Phosphorylation,1.0,Reactome
Q14204,P49336,S/T,Phosphorylation,1.0,UniProt
Q14204,P53350,unknown,Phosphorylation,1.0,Reactome
Q14204,Q15759,S/T,Phosphorylation,1.0,UniProt
Q14204,Q99683,S/T,Phosphorylation,1.0,UniProt
Q14207,P24941,T1270;T1350,Phosphorylation,1.0,PhosphoSitePlus;SIGNOR;iPTMnet
Q14232,P68400,unknown,Phosphorylation,62.44,PhosphoNetworks
Q14240,P45983,unknown,Phosphorylation,1.57,PhosphoNetworks
Q14240,P45985,unknown,Phosphorylation,3.61,PhosphoNetworks
Q14240,Q8IW41,unknown,Phosphorylation,4.19,PhosphoNetworks
Q14240,Q9BUB5,unknown,Phosphorylation,4.19,PhosphoNetworks
Q14241,O00444,S/T,Phosphorylation,1.0,UniProt
Q14244,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,O00238,unknown,Phosphorylation,1.73,PhosphoNetworks
Q14247,O14757,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,O15530,unknown,Phosphorylation,22.91,PhosphoNetworks
Q14247,O43318,unknown,Phosphorylation,5.45,PhosphoNetworks
Q14247,O60674,unknown,Phosphorylation,2.69,PhosphoNetworks
Q14247,O75914,unknown,Phosphorylation,1.0,PhosphoSitePlus;Reactome
Q14247,O96013,unknown,Phosphorylation,7.75,PhosphoNetworks
Q14247,P00519,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P06239,unknown,Phosphorylation,7.96,PhosphoNetworks
Q14247,P06241,unknown,Phosphorylation,13.23,PhosphoNetworks
Q14247,P06493,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P07947,unknown,Phosphorylation,15.83,PhosphoNetworks
Q14247,P07948,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P07949,unknown,Phosphorylation,7.75,PhosphoNetworks
Q14247,P08069,unknown,Phosphorylation,7.61,PhosphoNetworks
Q14247,P08581,unknown,Phosphorylation,1205.05,PhosphoNetworks
Q14247,P09769,unknown,Phosphorylation,7.75,PhosphoNetworks
Q14247,P11309,unknown,Phosphorylation,4.29,PhosphoNetworks
Q14247,P11362,unknown,Phosphorylation,100.0,PhosphoNetworks
Q14247,P11802,unknown,Phosphorylation,8.27,PhosphoNetworks
Q14247,P12931,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P16591,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P17252,unknown,Phosphorylation,65.45,PhosphoNetworks
Q14247,P17612,unknown,Phosphorylation,18.54,PhosphoNetworks
Q14247,P19784,unknown,Phosphorylation,5.45,PhosphoNetworks
Q14247,P21802,unknown,Phosphorylation,4.86,PhosphoNetworks
Q14247,P22455,unknown,Phosphorylation,1.73,PhosphoNetworks
Q14247,P23443,unknown,Phosphorylation,15.83,PhosphoNetworks
Q14247,P24941,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P27361,S405;S418,Phosphorylation,100.0,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q14247,P28482,S405;S418,Phosphorylation,18.88,PhosphoNetworks;PhosphoSitePlus;SIGNOR;iPTMnet
Q14247,P30291,unknown,Phosphorylation,4.09,PhosphoNetworks
Q14247,P31749,unknown,Phosphorylation,66.64,PhosphoNetworks
Q14247,P37173,unknown,Phosphorylation,2.41,PhosphoNetworks
Q14247,P41240,unknown,Phosphorylation,22.91,PhosphoNetworks
Q14247,P41743,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,P43403,unknown,Phosphorylation,5.5,PhosphoNetworks
Q14247,P43405,unknown,Phosphorylation,1238.14,PhosphoNetworks
Q14247,P45985,unknown,Phosphorylation,7.61,PhosphoNetworks
Q14247,P48729,unknown,Phosphorylation,20.48,PhosphoNetworks
Q14247,P49841,unknown,Phosphorylation,18.88,PhosphoNetworks
Q14247,P50613,unknown,Phosphorylation,8.27,PhosphoNetworks
Q14247,P51813,unknown,Phosphorylation,11.13,PhosphoNetworks
Q14247,Q00526,unknown,Phosphorylation,7.75,PhosphoNetworks
Q14247,Q00535,unknown,Phosphorylation,18.88,PhosphoNetworks
Q14247,Q05397,unknown,Phosphorylation,1.0,PhosphoSitePlus
Q14247,Q05513,unknown,Phosphorylation,22.5,PhosphoNetworks
Q14247,Q07912,unknown,Phosphorylation,38.08,PhosphoNetworks
Q14247,Q13153,S405;S418,Phosphorylation,46.87,PhosphoNetworks;PhosphoSitePlus;Reactome;SIGNOR;iPTMnet
Q14247,Q13177,unknown,Phosphorylation,1.0,Reactome
Q14247,Q13557,unknown,Phosphorylation,7.75,PhosphoNetworks
Q14247,Q14289,unknown,Phosphorylation,22.91,PhosphoNetworks
